SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,29,219,Missouri,Warren County,3,2,2252,1138,1114,1050,1032,25,23,9,9,4,8,1,1,49,41,1096,1073,60,51,19,18,12,13,1,1,1071,1054,996,982,25,22,5,3,3,7,1,0,41,40,1035,1022,56,50,12,11,9,12,1,0,67,60,54,50,0,1,4,6,1,1,0,1,8,1,61,51,4,1,7,7,3,1,0,1
050,29,219,Missouri,Warren County,3,3,2200,1161,1039,1073,954,33,31,7,11,2,5,0,0,46,38,1117,989,63,57,17,22,12,10,1,1,1108,1001,1030,927,33,31,4,5,0,5,0,0,41,33,1069,958,61,55,11,13,10,10,0,0,53,38,43,27,0,0,3,6,2,0,0,0,5,5,48,31,2,2,6,9,2,0,1,1
050,29,219,Missouri,Warren County,3,4,2134,1098,1036,1024,978,30,20,6,8,7,8,0,1,31,21,1054,999,45,34,14,15,12,9,4,1,1055,997,987,944,30,19,3,8,5,4,0,1,30,21,1016,965,45,33,11,15,10,5,3,1,43,39,37,34,0,1,3,0,2,4,0,0,1,0,38,34,0,1,3,0,2,4,1,0
050,29,219,Missouri,Warren County,3,5,1796,910,886,858,851,30,17,2,4,4,8,1,0,15,6,873,856,36,20,9,7,5,9,2,0,837,844,796,813,23,16,0,3,4,6,1,0,13,6,809,818,28,19,6,6,5,7,2,0,73,42,62,38,7,1,2,1,0,2,0,0,2,0,64,38,8,1,3,1,0,2,0,0
050,29,219,Missouri,Warren County,3,6,2008,985,1023,938,977,25,24,6,4,2,9,0,0,14,9,951,985,30,26,13,11,5,10,0,0,930,986,892,943,20,24,3,3,2,9,0,0,13,7,904,949,25,26,9,8,5,10,0,0,55,37,46,34,5,0,3,1,0,0,0,0,1,2,47,36,5,0,4,3,0,0,0,0
050,29,219,Missouri,Warren County,3,7,1922,954,968,915,928,21,17,3,6,7,5,0,0,8,12,921,940,24,21,6,13,10,6,2,0,920,932,883,895,20,17,2,4,7,5,0,0,8,11,889,906,23,21,5,10,10,6,2,0,34,36,32,33,1,0,1,2,0,0,0,0,0,1,32,34,1,0,1,3,0,0,0,0
050,29,219,Missouri,Warren County,3,8,1862,967,895,928,847,22,18,5,8,5,8,0,0,7,14,934,860,25,20,9,17,6,12,0,0,935,876,897,833,21,18,5,4,5,8,0,0,7,13,903,845,24,20,9,12,6,12,0,0,32,19,31,14,1,0,0,4,0,0,0,0,0,1,31,15,1,0,0,5,0,0,0,0
050,29,219,Missouri,Warren County,3,9,2028,1024,1004,984,965,23,16,9,6,1,5,0,2,7,10,991,974,24,20,15,13,1,6,0,2,993,983,959,947,23,16,5,5,1,4,0,2,5,9,964,955,24,19,9,12,1,5,0,2,31,21,25,18,0,0,4,1,0,1,0,0,2,1,27,19,0,1,6,1,0,1,0,0
050,29,219,Missouri,Warren County,3,10,2623,1297,1326,1240,1286,35,16,7,6,3,7,0,0,12,11,1251,1297,38,20,16,13,4,7,0,0,1272,1309,1220,1272,33,15,5,5,2,6,0,0,12,11,1231,1283,36,19,14,12,3,6,0,0,25,17,20,14,2,1,2,1,1,1,0,0,0,0,20,14,2,1,2,1,1,1,0,0
050,29,219,Missouri,Warren County,3,11,2663,1365,1298,1327,1261,22,17,1,5,2,6,2,1,11,8,1337,1269,23,19,11,10,3,7,2,1,1345,1285,1310,1249,22,17,0,4,1,6,2,1,10,8,1320,1257,22,19,10,9,1,7,2,1,20,13,17,12,0,0,1,1,1,0,0,0,1,0,17,12,1,0,1,1,2,0,0,0
050,29,219,Missouri,Warren County,3,12,2161,1082,1079,1047,1048,16,13,9,6,4,5,0,1,6,6,1053,1054,18,13,13,12,4,5,0,1,1071,1070,1039,1040,16,13,7,6,3,4,0,1,6,6,1045,1046,18,13,11,12,3,4,0,1,11,9,8,8,0,0,2,0,1,1,0,0,0,0,8,8,0,0,2,0,1,1,0,0
050,29,219,Missouri,Warren County,3,13,1856,878,978,850,946,15,18,5,3,0,2,0,0,8,9,858,954,16,18,11,11,1,3,1,1,870,972,842,941,15,18,5,3,0,2,0,0,8,8,850,948,16,18,11,10,1,3,1,1,8,6,8,5,0,0,0,0,0,0,0,0,0,1,8,6,0,0,0,1,0,0,0,0
050,29,219,Missouri,Warren County,3,14,1645,790,855,767,830,11,11,2,5,3,5,0,0,7,4,774,834,12,11,7,7,4,7,0,0,785,851,763,827,10,10,2,5,3,5,0,0,7,4,770,831,11,10,7,7,4,7,0,0,5,4,4,3,1,1,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0
050,29,219,Missouri,Warren County,3,15,1196,591,605,579,589,8,8,0,2,0,2,0,0,4,4,583,593,8,8,4,5,0,3,0,0,584,598,572,583,8,8,0,1,0,2,0,0,4,4,576,587,8,8,4,4,0,3,0,0,7,7,7,6,0,0,0,1,0,0,0,0,0,0,7,6,0,0,0,1,0,0,0,0
050,29,219,Missouri,Warren County,3,16,913,435,478,425,464,7,7,1,1,0,3,0,1,2,2,427,466,7,7,3,3,0,3,0,1,429,468,419,454,7,7,1,1,0,3,0,1,2,2,421,456,7,7,3,3,0,3,0,1,6,10,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0
050,29,219,Missouri,Warren County,3,17,563,244,319,238,312,1,6,1,0,2,0,0,0,2,1,239,313,2,6,3,1,2,0,0,0,241,317,235,310,1,6,1,0,2,0,0,0,2,1,236,311,2,6,3,1,2,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
050,29,219,Missouri,Warren County,3,18,463,154,309,153,298,1,9,0,0,0,0,0,0,0,2,153,299,1,10,0,1,0,1,0,0,154,308,153,298,1,9,0,0,0,0,0,0,0,1,153,299,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
050,29,219,Missouri,Warren County,4,0,32614,16238,16376,15443,15606,371,317,77,90,52,93,7,9,288,261,15723,15862,522,448,175,192,94,127,19,14,15695,15947,14979,15249,350,310,50,60,44,80,7,8,265,240,15236,15485,488,435,138,151,85,109,18,13,543,429,464,357,21,7,27,30,8,13,0,1,23,21,487,377,34,13,37,41,9,18,1,1
050,29,219,Missouri,Warren County,4,1,2231,1119,1112,1032,1030,28,22,6,6,1,5,1,1,51,48,1081,1077,66,57,10,12,9,11,4,3,1061,1044,983,977,24,20,3,0,1,2,1,1,49,44,1030,1020,61,52,6,5,9,8,4,3,58,68,49,53,4,2,3,6,0,3,0,0,2,4,51,57,5,5,4,7,0,3,0,0
050,29,219,Missouri,Warren County,4,2,2227,1124,1103,1037,1023,24,25,8,7,5,6,1,1,49,41,1084,1063,57,53,20,15,11,13,3,1,1054,1053,978,982,24,24,5,3,4,5,1,0,42,39,1018,1020,54,52,14,10,9,11,3,0,70,50,59,41,0,1,3,4,1,1,0,1,7,2,66,43,3,1,6,5,2,2,0,1
050,29,219,Missouri,Warren County,4,3,2213,1149,1064,1066,969,29,35,5,12,2,5,0,0,47,43,1113,1012,57,61,14,23,10,14,3,0,1092,1022,1020,938,29,35,2,5,0,5,0,0,41,39,1061,977,53,60,9,14,8,13,2,0,57,42,46,31,0,0,3,7,2,0,0,0,6,4,52,35,4,1,5,9,2,1,1,0
050,29,219,Missouri,Warren County,4,4,2078,1070,1008,996,940,29,28,9,9,6,8,0,1,30,22,1025,962,48,42,16,15,11,11,0,2,1023,967,956,906,29,27,5,8,4,5,0,1,29,20,984,926,47,41,12,13,9,7,0,2,47,41,40,34,0,1,4,1,2,3,0,0,1,2,41,36,1,1,4,2,2,4,0,0
050,29,219,Missouri,Warren County,4,5,1805,927,878,860,829,38,26,1,4,5,7,2,1,21,11,880,839,48,32,9,7,8,10,5,1,865,842,808,797,31,25,0,3,5,5,2,1,19,11,826,807,40,31,6,6,8,8,5,1,62,36,52,32,7,1,1,1,0,2,0,0,2,0,54,32,8,1,3,1,0,2,0,0
050,29,219,Missouri,Warren County,4,6,2001,1013,988,970,941,24,25,3,3,2,9,0,0,14,10,983,951,31,29,8,9,5,9,0,0,947,959,913,916,19,25,1,2,2,8,0,0,12,8,924,924,24,28,6,7,5,8,0,0,66,29,57,25,5,0,2,1,0,1,0,0,2,2,59,27,7,1,2,2,0,1,0,0
050,29,219,Missouri,Warren County,4,7,1974,961,1013,914,975,24,15,4,6,8,5,1,0,10,12,923,987,30,18,6,12,11,8,1,0,926,975,882,938,23,15,2,5,8,5,1,0,10,12,891,950,29,18,4,11,11,8,1,0,35,38,32,37,1,0,2,1,0,0,0,0,0,0,32,37,1,0,2,1,0,0,0,0
050,29,219,Missouri,Warren County,4,8,1767,900,867,866,828,17,16,5,6,6,5,0,0,6,12,872,840,19,19,8,13,7,6,0,1,872,845,839,812,16,16,5,2,6,5,0,0,6,10,845,822,18,19,8,7,7,6,0,1,28,22,27,16,1,0,0,4,0,0,0,0,0,2,27,18,1,0,0,6,0,0,0,0
050,29,219,Missouri,Warren County,4,9,1998,998,1000,957,952,24,19,8,7,2,6,0,2,7,14,964,966,27,23,12,16,3,7,0,2,969,977,932,931,24,19,5,6,2,6,0,2,6,13,938,944,26,23,9,15,3,6,0,2,29,23,25,21,0,0,3,1,0,0,0,0,1,1,26,22,1,0,3,1,0,1,0,0
050,29,219,Missouri,Warren County,4,10,2461,1215,1246,1159,1205,34,14,7,7,3,13,0,0,12,7,1171,1212,34,15,18,12,4,13,0,1,1192,1223,1142,1187,32,13,5,5,2,11,0,0,11,7,1153,1194,32,14,15,10,3,11,0,1,23,23,17,18,2,1,2,2,1,2,0,0,1,0,18,18,2,1,3,2,1,2,0,0
050,29,219,Missouri,Warren County,4,11,2721,1391,1330,1347,1288,27,21,3,5,2,5,2,0,10,11,1357,1299,28,22,13,15,2,5,2,0,1365,1317,1325,1277,27,21,1,4,1,5,2,0,9,10,1334,1287,28,22,10,13,1,5,2,0,26,13,22,11,0,0,2,1,1,0,0,0,1,1,23,12,0,0,3,2,1,0,0,0
050,29,219,Missouri,Warren County,4,12,2185,1119,1066,1078,1033,26,13,5,6,4,6,0,2,6,6,1084,1039,27,14,8,11,6,6,0,2,1109,1055,1071,1023,26,13,3,6,3,5,0,2,6,6,1077,1029,27,14,6,11,5,5,0,2,10,11,7,10,0,0,2,0,1,1,0,0,0,0,7,10,0,0,2,0,1,1,0,0
050,29,219,Missouri,Warren County,4,13,1960,935,1025,904,991,16,16,7,4,0,3,0,0,8,11,912,1001,16,19,14,13,0,3,1,0,927,1017,896,985,16,16,7,4,0,3,0,0,8,9,904,993,16,18,14,12,0,3,1,0,8,8,8,6,0,0,0,0,0,0,0,0,0,2,8,8,0,1,0,1,0,0,0,0
050,29,219,Missouri,Warren County,4,14,1687,811,876,791,857,7,9,4,3,2,5,0,0,7,2,798,859,10,9,8,5,2,5,0,0,804,871,784,853,7,8,4,3,2,5,0,0,7,2,791,855,10,8,8,5,2,5,0,0,7,5,7,4,0,1,0,0,0,0,0,0,0,0,7,4,0,1,0,0,0,0,0,0
050,29,219,Missouri,Warren County,4,15,1288,637,651,621,630,11,10,0,4,0,1,0,0,5,6,626,636,11,11,4,9,1,1,0,0,630,646,615,626,10,10,0,3,0,1,0,0,5,6,620,632,10,11,4,8,1,1,0,0,7,5,6,4,1,0,0,1,0,0,0,0,0,0,6,4,1,0,0,1,0,0,0,0
050,29,219,Missouri,Warren County,4,16,959,459,500,447,486,8,7,1,1,0,3,0,1,3,2,450,488,8,7,4,3,0,3,0,1,453,490,441,476,8,7,1,1,0,3,0,1,3,2,444,478,8,7,4,3,0,3,0,1,6,10,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0
050,29,219,Missouri,Warren County,4,17,582,252,330,246,322,1,6,1,0,2,1,0,0,2,1,248,323,1,6,3,1,2,1,0,0,249,327,243,319,1,6,1,0,2,1,0,0,2,1,245,320,1,6,3,1,2,1,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
050,29,219,Missouri,Warren County,4,18,477,158,319,152,307,4,10,0,0,2,0,0,0,0,2,152,308,4,11,0,1,2,1,0,0,157,317,151,306,4,10,0,0,2,0,0,0,0,1,151,307,4,11,0,0,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
050,29,219,Missouri,Warren County,5,0,32785,16327,16458,15507,15659,385,329,81,96,60,108,7,8,287,258,15783,15907,535,460,186,195,101,143,13,18,15770,16010,15029,15278,362,324,52,66,51,95,7,7,269,240,15290,15509,501,448,149,156,91,125,12,17,557,448,478,381,23,5,29,30,9,13,0,1,18,18,493,398,34,12,37,39,10,18,1,1
050,29,219,Missouri,Warren County,5,1,2137,1079,1058,998,984,25,21,4,6,2,3,2,0,48,44,1043,1028,61,51,12,13,9,9,3,2,1017,992,943,931,21,20,3,1,2,1,2,0,46,39,986,970,57,48,9,6,9,6,3,2,62,66,55,53,4,1,1,5,0,2,0,0,2,5,57,58,4,3,3,7,0,3,0,0
050,29,219,Missouri,Warren County,5,2,2315,1147,1168,1053,1080,30,29,8,8,5,10,1,2,50,39,1102,1119,64,57,16,14,14,15,1,2,1086,1110,1001,1027,30,29,4,6,3,8,1,1,47,39,1048,1066,62,57,11,12,11,13,1,1,61,58,52,53,0,0,4,2,2,2,0,1,3,0,54,53,2,0,5,2,3,2,0,1
050,29,219,Missouri,Warren County,5,3,2194,1146,1048,1056,960,33,30,7,12,6,7,0,0,44,39,1099,998,61,55,17,23,12,11,2,1,1086,1001,1007,924,33,30,3,4,4,7,0,0,39,36,1045,959,59,54,10,13,10,10,2,1,60,47,49,36,0,0,4,8,2,0,0,0,5,3,54,39,2,1,7,10,2,1,0,0
050,29,219,Missouri,Warren County,5,4,2045,1065,980,986,911,33,22,8,8,3,7,0,1,35,31,1020,940,57,44,15,15,9,12,1,1,1023,944,950,883,33,21,5,6,2,5,0,1,33,28,983,909,55,41,12,12,8,9,0,1,42,36,36,28,0,1,3,2,1,2,0,0,2,3,37,31,2,3,3,3,1,3,1,0
050,29,219,Missouri,Warren County,5,5,1826,927,899,857,839,36,33,3,9,9,8,0,0,22,10,879,849,49,39,10,11,11,10,0,1,869,854,810,800,29,32,2,7,8,5,0,0,20,10,830,810,40,38,9,9,10,7,0,1,58,45,47,39,7,1,1,2,1,3,0,0,2,0,49,39,9,1,1,2,1,3,0,0
050,29,219,Missouri,Warren County,5,6,1949,983,966,938,919,30,20,3,3,1,12,2,0,9,12,947,930,32,24,7,8,3,15,3,2,910,936,875,892,23,20,1,2,1,11,2,0,8,11,883,902,24,24,5,6,3,14,3,2,73,30,63,27,7,0,2,1,0,1,0,0,1,1,64,28,8,0,2,2,0,1,0,0
050,29,219,Missouri,Warren County,5,7,2027,986,1041,936,997,25,21,7,6,9,7,0,0,9,10,945,1007,27,25,13,9,10,10,0,0,949,1003,905,961,24,21,2,5,9,7,0,0,9,9,914,970,26,24,8,8,10,10,0,0,37,38,31,36,1,0,5,1,0,0,0,0,0,1,31,37,1,1,5,1,0,0,0,0
050,29,219,Missouri,Warren County,5,8,1761,890,871,854,837,20,17,4,5,6,3,0,0,6,9,860,845,22,20,7,10,6,4,1,1,860,849,825,819,19,17,4,3,6,3,0,0,6,7,831,825,21,19,7,7,6,4,1,1,30,22,29,18,1,0,0,2,0,0,0,0,0,2,29,20,1,1,0,3,0,0,0,0
050,29,219,Missouri,Warren County,5,9,2041,1024,1017,976,966,27,21,8,8,4,7,0,1,9,14,985,980,27,22,14,18,7,9,0,2,991,990,947,943,27,21,5,5,4,7,0,1,8,13,955,956,27,22,10,14,7,9,0,2,33,27,29,23,0,0,3,3,0,0,0,0,1,1,30,24,0,0,4,4,0,0,0,0
050,29,219,Missouri,Warren County,5,10,2321,1142,1179,1094,1122,27,21,6,8,2,18,0,1,13,9,1105,1131,30,21,16,17,4,18,0,1,1122,1156,1079,1103,25,20,4,6,2,17,0,1,12,9,1089,1112,27,20,14,15,4,17,0,1,20,23,15,19,2,1,2,2,0,1,0,0,1,0,16,19,3,1,2,2,0,1,0,0
050,29,219,Missouri,Warren County,5,11,2756,1400,1356,1350,1318,31,17,4,5,3,6,2,0,10,10,1359,1327,32,20,13,15,4,6,2,0,1366,1342,1321,1306,31,17,2,4,1,5,2,0,9,10,1330,1315,31,20,10,14,2,5,2,0,34,14,29,12,0,0,2,1,2,1,0,0,1,0,29,12,1,0,3,1,2,1,0,0
050,29,219,Missouri,Warren County,5,12,2282,1171,1111,1137,1072,21,16,4,8,3,6,0,2,6,7,1142,1078,22,18,9,11,4,8,0,3,1160,1099,1129,1061,21,16,2,8,2,5,0,2,6,7,1134,1067,22,18,7,11,3,7,0,3,11,12,8,11,0,0,2,0,1,1,0,0,0,0,8,11,0,0,2,0,1,1,0,0
050,29,219,Missouri,Warren County,5,13,1926,918,1008,885,974,16,16,9,3,1,5,0,0,7,10,892,982,16,18,16,12,1,6,0,0,908,999,875,966,16,16,9,3,1,5,0,0,7,9,882,973,16,18,16,12,1,5,0,0,10,9,10,8,0,0,0,0,0,0,0,0,0,1,10,9,0,0,0,0,0,1,0,0
050,29,219,Missouri,Warren County,5,14,1774,867,907,846,886,7,11,3,3,1,4,0,0,10,3,855,889,9,11,12,5,1,4,0,1,858,902,837,882,7,10,3,3,1,4,0,0,10,3,846,885,9,10,12,5,1,4,0,1,9,5,9,4,0,1,0,0,0,0,0,0,0,0,9,4,0,1,0,0,0,0,0,0
050,29,219,Missouri,Warren County,5,15,1352,678,674,663,657,10,9,1,3,1,1,0,0,3,4,666,661,10,9,4,7,1,1,0,0,673,671,659,655,9,9,1,2,1,1,0,0,3,4,662,659,9,9,4,6,1,1,0,0,5,3,4,2,1,0,0,1,0,0,0,0,0,0,4,2,1,0,0,1,0,0,0,0
050,29,219,Missouri,Warren County,5,16,953,469,484,454,466,10,9,1,1,0,3,0,1,4,4,458,470,11,9,4,5,0,3,0,1,462,477,447,459,10,9,1,1,0,3,0,1,4,4,451,463,11,9,4,5,0,3,0,1,7,7,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
050,29,219,Missouri,Warren County,5,17,633,273,360,266,350,3,8,1,0,2,1,0,0,1,1,267,351,4,8,1,1,2,1,0,0,269,356,262,346,3,8,1,0,2,1,0,0,1,1,263,347,4,8,1,1,2,1,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
050,29,219,Missouri,Warren County,5,18,493,162,331,158,321,1,8,0,0,2,0,0,0,1,2,159,322,1,9,0,1,3,1,0,0,161,329,157,320,1,8,0,0,2,0,0,0,1,1,158,321,1,9,0,0,3,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
050,29,219,Missouri,Warren County,6,0,33010,16425,16585,15563,15758,414,351,81,91,70,122,7,8,290,255,15841,16005,562,486,191,186,112,155,19,15,15848,16113,15073,15355,385,343,53,64,60,108,7,7,270,236,15333,15585,523,471,148,145,100,139,18,12,577,472,490,403,29,8,28,27,10,14,0,1,20,19,508,420,39,15,43,41,12,16,1,3
050,29,219,Missouri,Warren County,6,1,2091,1053,1038,971,957,22,27,4,5,6,6,3,0,47,43,1018,997,57,61,10,12,14,10,3,1,989,974,913,904,19,26,4,2,5,3,3,0,45,39,958,940,53,58,9,7,13,7,3,1,64,64,58,53,3,1,0,3,1,3,0,0,2,4,60,57,4,3,1,5,1,3,0,0
050,29,219,Missouri,Warren County,6,2,2361,1171,1190,1072,1094,35,37,7,7,5,6,1,2,51,44,1122,1138,70,70,16,13,11,12,4,3,1106,1124,1019,1034,33,35,3,6,3,5,1,1,47,43,1065,1077,66,67,9,11,9,11,4,2,65,66,53,60,2,2,4,1,2,1,0,1,4,1,57,61,4,3,7,2,2,1,0,1
050,29,219,Missouri,Warren County,6,3,2275,1178,1097,1093,1015,35,29,6,9,6,8,0,0,38,36,1129,1050,59,52,15,19,13,13,1,0,1114,1046,1040,976,33,28,3,1,5,7,0,0,33,34,1071,1009,55,50,9,9,11,12,1,0,64,51,53,39,2,1,3,8,1,1,0,0,5,2,58,41,4,2,6,10,2,1,0,0
050,29,219,Missouri,Warren County,6,4,1988,1036,952,969,879,23,27,8,10,2,8,0,0,34,28,1003,906,43,46,18,16,5,13,1,2,989,911,929,849,23,26,5,6,1,7,0,0,31,23,960,871,42,43,13,9,4,11,1,1,47,41,40,30,0,1,3,4,1,1,0,0,3,5,43,35,1,3,5,7,1,2,0,1
050,29,219,Missouri,Warren County,6,5,1788,924,864,841,813,48,28,6,8,11,6,0,1,18,8,858,821,56,31,12,13,14,6,3,1,868,829,800,781,39,28,4,8,9,3,0,1,16,8,815,789,46,31,8,13,12,3,3,1,56,35,41,32,9,0,2,0,2,3,0,0,2,0,43,32,10,0,4,0,2,3,0,0
050,29,219,Missouri,Warren County,6,6,1934,962,972,910,923,30,20,3,1,1,13,1,0,17,15,925,937,38,28,11,9,4,13,1,1,898,927,855,882,23,19,2,0,1,11,1,0,16,15,870,896,30,27,9,8,4,11,1,1,64,45,55,41,7,1,1,1,0,2,0,0,1,0,55,41,8,1,2,1,0,2,0,0
050,29,219,Missouri,Warren County,6,7,2029,986,1043,929,988,30,31,6,7,9,10,0,0,12,7,941,994,33,34,10,10,12,12,2,0,941,1009,889,957,29,31,2,6,9,10,0,0,12,5,901,962,32,33,6,7,12,12,2,0,45,34,40,31,1,0,4,1,0,0,0,0,0,2,40,32,1,1,4,3,0,0,0,0
050,29,219,Missouri,Warren County,6,8,1837,925,912,888,874,16,17,5,3,8,5,0,0,8,13,895,887,18,19,9,10,11,8,0,1,890,884,856,848,15,17,3,2,8,5,0,0,8,12,863,860,17,19,7,8,11,8,0,1,35,28,32,26,1,0,2,1,0,0,0,0,0,1,32,27,1,0,2,2,0,0,0,0
050,29,219,Missouri,Warren County,6,9,1976,1004,972,951,923,32,22,8,9,4,6,0,1,9,11,958,934,34,22,16,18,5,8,0,1,971,942,922,899,32,22,5,5,4,6,0,1,8,9,929,908,33,22,12,12,5,8,0,1,33,30,29,24,0,0,3,4,0,0,0,0,1,2,29,26,1,0,4,6,0,0,0,0
050,29,219,Missouri,Warren County,6,10,2234,1079,1155,1042,1089,21,23,4,8,3,25,0,1,9,9,1049,1098,24,27,11,13,6,25,2,1,1060,1133,1027,1071,19,22,3,6,3,24,0,1,8,9,1033,1080,21,26,9,11,5,24,1,1,19,22,15,18,2,1,1,2,0,1,0,0,1,0,16,18,3,1,2,2,1,1,1,0
050,29,219,Missouri,Warren County,6,11,2759,1422,1337,1361,1307,41,12,7,5,2,5,1,0,10,8,1371,1315,42,13,15,11,3,6,1,0,1388,1323,1332,1295,41,12,4,4,0,4,1,0,10,8,1342,1303,42,13,12,10,1,5,1,0,34,14,29,12,0,0,3,1,2,1,0,0,0,0,29,12,0,0,3,1,2,1,0,0
050,29,219,Missouri,Warren County,6,12,2423,1236,1187,1194,1147,25,15,4,8,3,6,1,2,9,9,1203,1156,26,17,11,12,4,9,1,2,1224,1177,1186,1137,25,15,2,8,2,6,1,2,8,9,1194,1146,26,17,8,12,3,9,1,2,12,10,8,10,0,0,2,0,1,0,0,0,1,0,9,10,0,0,3,0,1,0,0,0
050,29,219,Missouri,Warren County,6,13,1922,917,1005,887,967,14,19,6,3,3,8,0,0,7,8,894,975,15,20,12,9,3,8,0,1,907,995,877,959,14,19,6,3,3,7,0,0,7,7,884,966,15,20,12,9,3,7,0,0,10,10,10,8,0,0,0,0,0,1,0,0,0,1,10,9,0,0,0,0,0,1,0,1
050,29,219,Missouri,Warren County,6,14,1740,847,893,817,873,14,9,4,3,2,4,0,0,10,4,827,877,17,9,12,6,2,5,0,0,836,888,807,869,13,8,4,3,2,4,0,0,10,4,817,873,16,8,12,6,2,5,0,0,11,5,10,4,1,1,0,0,0,0,0,0,0,0,10,4,1,1,0,0,0,0,0,0
050,29,219,Missouri,Warren County,6,15,1463,723,740,706,720,11,10,1,4,1,2,0,0,4,4,710,724,11,10,5,8,1,2,0,0,719,737,703,718,10,10,1,3,1,2,0,0,4,4,707,722,10,10,5,7,1,2,0,0,4,3,3,2,1,0,0,1,0,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0
050,29,219,Missouri,Warren County,6,16,975,475,500,465,485,5,9,1,0,0,2,0,0,4,4,469,489,6,10,4,3,0,2,0,0,467,493,457,478,5,9,1,0,0,2,0,0,4,4,461,482,6,10,4,3,0,2,0,0,8,7,8,7,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0
050,29,219,Missouri,Warren County,6,17,685,309,376,297,363,8,8,1,1,2,2,0,1,1,1,298,364,8,8,2,2,2,2,0,1,305,371,293,358,8,8,1,1,2,2,0,1,1,1,294,359,8,8,2,2,2,2,0,1,4,5,4,5,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0
050,29,219,Missouri,Warren County,6,18,530,178,352,170,341,4,8,0,0,2,0,0,0,2,3,171,343,5,9,2,2,2,1,0,0,176,350,168,340,4,8,0,0,2,0,0,0,2,2,169,342,5,9,2,1,2,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0
050,29,219,Missouri,Warren County,7,0,33253,16593,16660,15683,15778,425,371,91,90,71,141,10,8,313,272,15986,16039,595,513,198,187,115,186,20,14,16012,16178,15191,15376,402,363,59,64,60,119,10,7,290,249,15471,15616,558,493,158,149,101,162,20,11,581,482,492,402,23,8,32,26,11,22,0,1,23,23,515,423,37,20,40,38,14,24,0,3
050,29,219,Missouri,Warren County,7,1,2051,1045,1006,963,931,20,30,4,6,9,9,3,0,46,30,1008,961,54,52,9,9,18,14,5,0,979,945,903,881,19,29,4,3,7,5,3,0,43,27,945,908,52,49,7,5,16,10,5,0,66,61,60,50,1,1,0,3,2,4,0,0,3,3,63,53,2,3,2,4,2,4,0,0
050,29,219,Missouri,Warren County,7,2,2396,1220,1176,1109,1069,34,37,9,2,5,7,1,1,62,60,1170,1128,79,82,18,9,13,16,3,2,1154,1107,1055,1008,31,35,6,1,3,6,1,1,58,56,1112,1063,73,76,14,7,10,15,3,2,66,69,54,61,3,2,3,1,2,1,0,0,4,4,58,65,6,6,4,2,3,1,0,0
